packet_count,unique_dst_ports,avg_packet_size,tcp_flag,udp_flag,flow_duration,label
1,2,1429,1,0,1,0
134,8,0,1,0,0,1
123,9,0,1,0,0,1
134,10,0,1,0,0,1
3,10,656,1,0,157,0
121,17,0,1,0,0,1
219,16,0,1,0,0,1
89,169,174,0,1,0,0
87,148,174,0,1,0,0
270,6,0,1,0,0,1
141,20,0,1,0,0,1
1,2,1150,1,0,0,0
178,17,0,1,0,0,1
2,1,181,0,0,0,0
22,23,1840,1,0,0,0
39,39,7346,1,0,0,0
0,0,0,1,0,0,0
1,2,12,1,0,0,0
10,10,724,1,0,0,0
66,3,0,1,0,0,1
68,145,174,0,1,0,0
25,25,12981,1,0,0,0
24,24,0,1,0,0,0
89,5,0,1,0,0,1
331,1,0,1,0,0,1
1,8,8962,1,0,0,0
240,8,0,1,0,0,1
2,2,3885,1,0,0,0
276,23,0,1,0,0,1
115,7,0,1,0,0,1
6,6,0,1,0,0,1
1,1,0,1,0,0,1
6,6,5917,1,0,0,0
2,3,62854,1,0,0,1
205,3,0,1,0,0,1
1,1,0,1,0,0,1
267,5,0,1,0,0,1
251,4,0,1,0,0,1
322,1,0,1,0,0,1
98,16,0,1,0,0,1
122,9,0,1,0,0,1
78,10,0,1,0,0,1
269,20,0,1,0,0,1
234,5,0,1,0,0,1
101,10,0,1,0,0,1
4,2,0,1,0,0,1
1,1,0,1,0,0,0
21,26,3598,1,0,0,0
148,18,0,1,0,0,1
8,8,15541,1,0,0,0
113,3,0,1,0,0,1
1,35,8,0,0,0,1
1,1,0,1,0,0,1
1,2,1404,1,0,1,0
103,12,0,1,0,0,1
4,4,7646,1,0,0,0
511,511,1032,0,0,0,1
12,14,5189,1,0,0,0
1,1,0,1,0,0,0
289,16,0,1,0,0,1
7,31,3307,1,0,0,0
20,8,1,0,1,0,1
285,19,0,1,0,0,1
10,10,2426,1,0,0,0
47,13,0,1,0,0,1
22,9,0,1,0,0,1
511,511,1032,0,0,0,1
8,17,1237,1,0,0,0
1,1,26941,1,0,0,0
2,6,1880,1,0,0,0
102,16,0,1,0,0,1
1,6,8,0,0,0,1
298,18,0,1,0,0,1
2,1,772,1,0,0,0
164,164,175,0,1,0,0
1,28,8,0,0,0,1
6,11,84,0,1,0,0
32,32,471,1,0,0,0
1,1,18,0,0,0,1
1,51,8,0,0,0,1
1,1,552,1,0,0,0
163,163,520,0,0,0,1
4,4,8842,1,0,0,0
116,12,0,1,0,0,1
23,24,701,1,0,0,0
1,2,939,1,0,0,0
240,16,0,1,0,0,1
1,2,0,1,0,0,1
70,2,0,1,0,0,1
11,21,744,1,0,0,0
91,25,0,1,0,0,1
119,12,0,1,0,0,1
10,10,1032,0,0,0,1
261,17,0,1,0,0,1
16,1,59,1,0,0,0
1,1,15909,1,0,0,0
264,11,0,1,0,0,1
1,1,30,0,0,0,0
143,15,0,1,0,0,1
2,2,12165,1,0,0,0
13,15,3212,1,0,0,0
1,1,1789,1,0,0,0
42,42,7572,1,0,0,0
12,12,16616,1,0,0,0
255,12,0,1,0,0,1
17,17,2165,1,0,0,0
127,19,0,1,0,0,1
106,6,0,1,0,0,1
2,2,2111,1,0,0,0
6,6,1556,1,0,0,0
6,6,3452,1,0,0,0
2,2,135,0,1,27,0
104,4,0,1,0,0,1
1,1,30,0,0,0,0
3,3,3460,1,0,0,0
25,5,0,1,0,0,1
4,1,250,0,1,0,0
101,16,0,1,0,0,1
1,2,1589,1,0,0,0
17,23,2370,1,0,0,0
2,2,194,1,0,0,0
10,10,10272,1,0,0,0
10,10,714,1,0,0,0
10,10,3337,1,0,0,0
140,15,0,1,0,0,1
30,1,0,1,0,0,1
1,1,24379,1,0,729,0
1,1,1675,1,0,1,0
12,12,612,1,0,0,0
1,2,0,1,0,0,0
28,28,2124,1,0,0,0
8,13,719,1,0,0,0
16,16,2097,1,0,0,0
125,205,88,0,1,0,0
17,17,2907,1,0,0,0
4,4,2081,1,0,0,0
6,6,1221,1,0,0,0
5,5,1080,1,0,0,0
1,1,512,1,0,0,0
231,231,92,0,1,0,0
1,1,251,0,1,2583,0
183,183,84,0,1,0,0
1,49,8,0,0,0,1
2,1,165,1,0,0,0
2,1,30,0,0,0,0
17,17,1480,0,0,0,1
1,2,1559,1,0,0,0
1,1,1719,1,0,2,0
2,2,1,1,0,31321,1
6,7,3246,1,0,0,0
206,11,0,1,0,0,1
7,7,637,1,0,0,0
4,4,6045,1,0,0,0
172,5,0,1,0,0,1
9,10,1874,1,0,0,0
13,25,1458,1,0,0,0
12,33,15714,1,0,0,0
19,19,3679,1,0,0,0
127,18,0,1,0,0,1
1,3,2481,1,0,3,0
8,9,884,1,0,0,0
1,4,28765,1,0,0,0
149,149,520,0,1,0,0
161,12,0,1,0,0,1
124,17,0,1,0,0,1
1,1,1241,1,0,0,0
7,12,6315,1,0,0,0
214,15,0,1,0,0,1
1,1,4381,1,0,223,0
2,2,1339,1,0,0,0
78,24,0,1,0,0,1
241,5,0,1,0,0,1
16,29,890,1,0,0,0
1,2,718,1,0,0,0
1,3,1834,1,0,0,0
264,18,0,1,0,0,1
2,2,250,0,1,2145,0
511,1,0,1,0,0,1
5,6,2242,1,0,0,0
141,223,171,0,1,0,0
7,1,0,1,0,0,1
78,228,177,0,1,0,0
1,1,3098,1,0,0,0
1,1,1689,1,0,0,0
2,1,5585,1,0,3,0
76,156,169,0,1,0,0
11,11,1171,1,0,0,0
8,13,4151,1,0,0,0
282,17,0,1,0,0,1
1,32,8,0,0,0,1
101,8,0,1,0,0,1
7,7,6155,1,0,0,0
104,15,0,1,0,0,1
5,4,0,1,0,0,1
17,17,4553,1,0,0,0
20,20,948,1,0,0,0
10,1,0,1,0,0,1
17,17,651,1,0,0,0
7,7,5817,1,0,0,0
1,12,548,1,0,155,0
103,108,156,0,1,0,0
209,1,0,1,0,0,1
2,1,1376,1,0,25,0
60,60,123,0,1,0,0
1,21,8,0,0,0,1
296,6,0,1,0,0,1
7,7,2165,1,0,0,0
1,1,1239,1,0,2,0
426,1,0,1,0,0,1
4,4,62854,1,0,0,1
449,449,520,0,0,0,1
1,8,0,1,0,0,0
185,12,0,1,0,0,1
8,8,607,1,0,0,0
1,1,0,1,0,0,1
210,22,0,1,0,0,1
28,28,1280,1,0,0,0
7,7,1718,1,0,0,0
188,15,0,1,0,0,1
299,8,0,1,0,0,1
2,2,334,1,0,0,1
23,10,0,1,0,0,1
107,5,0,1,0,0,1
268,268,115,0,1,0,0
11,12,4763,1,0,0,0
208,17,0,1,0,0,1
18,24,2677,1,0,0,0
1,1,7321,1,0,0,0
268,19,0,1,0,0,1
129,132,117,0,1,0,0
270,6,0,1,0,0,1
7,1,252,0,1,0,0
132,14,0,1,0,0,1
296,17,0,1,0,0,1
1,1,252,0,1,2126,0
259,17,0,1,0,0,1
2,2,10073,1,0,0,0
134,22,0,1,0,0,1
59,15,0,1,0,0,1
136,6,0,1,0,0,1
1,2,1018,1,0,0,0
11,11,2285,1,0,0,0
1,1,1551,1,0,0,0
2,2,334,1,0,0,1
202,1,0,1,0,0,1
72,10,0,1,0,0,1
1,2,5123,1,0,0,0
5,5,577,1,0,0,0
1,2,0,1,0,0,0
1,1,1109,1,0,0,0
215,10,0,1,0,0,1
1,1,252,0,1,6764,0
1,1,8460,1,0,0,0
158,1,0,1,0,0,1
511,511,1032,0,0,0,1
139,19,0,1,0,0,1
1,1,209,1,0,0,0
208,208,120,0,1,0,0
15,8,0,1,0,0,1
203,283,196,0,1,0,0
93,154,181,0,1,0,0
6,7,5274,1,0,0,0
1,3,1480,0,0,0,1
11,1,1909,1,0,10,0
1,1,1654,1,0,0,0
5,5,62854,1,0,0,1
264,18,0,1,0,0,1
1,1,0,1,0,0,1
13,54,179,0,1,0,0
511,511,1032,0,0,0,1
7,8,1299,1,0,0,0
15,15,3232,1,0,0,0
1,1,1384,1,0,24,0
1,2,0,1,0,0,0
1,3,34,0,1,0,0
12,23,737,1,0,0,0
2,2,960,1,0,0,0
1,1,1033,1,0,0,0
2,1,126,0,1,0,0
24,24,931,1,0,0,0
492,1,0,1,0,0,1
5,6,8329,1,0,0,0
18,18,4242,1,0,0,0
228,5,0,1,0,0,1
1,1,2347,1,0,0,0
172,72,28,0,1,0,1
267,14,0,1,0,0,1
236,16,0,1,0,0,1
134,14,0,1,0,0,1
135,20,0,1,0,0,1
270,7,0,1,0,0,1
21,21,3371,1,0,0,0
16,16,700,1,0,0,0
39,36,1,0,1,0,1
1,2,91,0,1,0,0
1,1,1175,1,0,6,0
12,26,1220,1,0,0,0
2,2,251,0,1,4810,0
1,1,16416,1,0,567,0
1,1,2269,1,0,0,0
209,4,0,1,0,0,1
4,2,251,0,1,10851,0
2,2,334,1,0,0,1
16,17,2458,1,0,0,0
104,20,0,1,0,0,1
1,1,25249,1,0,11278,0
3,1,146,0,1,0,0
26,36,857,1,0,0,0
140,18,0,1,0,0,1
35,38,11544,1,0,0,0
13,13,22249,1,0,0,0
1,1,2533,1,0,0,0
1,1,0,1,0,0,0
2,2,8150,1,0,0,0
243,7,0,1,0,0,1
153,153,118,0,1,0,0
1,3,1089,1,0,0,0
228,228,112,0,1,0,0
1,1,251,0,1,15248,0
135,11,0,1,0,0,1
510,510,1032,0,0,0,1
1,1,2162,1,0,4,0
74,74,28,0,1,0,1
441,1,0,1,0,0,1
123,8,0,1,0,0,1
11,11,1261,1,0,0,0
18,29,2322,1,0,0,0
223,2,0,1,0,0,1
273,16,0,1,0,0,1
8,8,2055,1,0,0,0
118,197,175,0,1,0,0
203,20,0,1,0,0,1
410,410,520,0,0,0,1
286,9,0,1,0,0,1
1,1,252,0,1,8578,0
22,22,35195,1,0,0,0
2,2,884,1,0,0,0
79,79,28,0,1,0,1
194,193,173,0,1,0,0
136,6,0,1,0,0,1
52,12,0,1,0,0,1
1,1,0,1,0,0,0
3,13,88,0,1,0,0
18,25,1629,1,0,0,0
229,15,0,1,0,0,1
1,1,1820,1,0,0,0
254,254,166,0,1,0,0
1,1,8,0,0,0,1
9,11,2951,1,0,0,0
262,12,0,1,0,0,1
21,21,6601,1,0,0,0
35,7,0,1,0,0,1
251,2,0,1,0,0,1
3,3,1767,1,0,0,0
247,247,520,0,1,0,0
108,2,0,1,0,0,1
240,7,0,1,0,0,1
1,1,1016,1,0,21,0
14,2,1,0,1,0,1
24,3,1,0,1,0,1
1,24,8,0,0,0,1
101,7,0,1,0,0,1
64,144,187,0,1,0,0
12,12,876,1,0,0,0
11,19,8035,1,0,0,0
1,49,8,0,0,0,1
190,3,0,1,0,0,1
1,2,1698,1,0,0,0
202,2,0,1,0,0,1
2,4,1480,0,0,0,1
126,4,0,1,0,0,1
4,5,760,1,0,0,0
1,1,0,1,0,0,0
274,20,0,1,0,0,1
14,19,84,0,1,0,0
1,1,1242,1,0,5,0
27,42,606,1,0,0,0
1,1,0,1,0,0,0
6,6,1720,1,0,0,0
1,2,1891,1,0,0,0
1,1,251,0,1,3033,0
5,4,0,1,0,0,1
1,1,1561,1,0,0,0
1,1,1059,1,0,0,0
37,4,0,1,0,0,1
1,36,8,0,0,0,1
2,2,90,1,0,33,0
511,511,1032,0,0,0,1
1,3,1480,0,0,0,1
15,53,1006,1,0,0,0
1,1,165,1,0,0,0
211,16,0,1,0,0,1
83,1,0,1,0,0,1
4,4,12025,1,0,0,0
269,15,0,1,0,0,1
2,2,2647,1,0,0,0
263,12,0,1,0,0,1
6,2,252,0,1,2577,0
4,4,2928,1,0,0,0
14,14,960,1,0,0,0
8,8,978,1,0,0,0
1,2,0,1,0,0,0
1,1,1145,1,0,0,0
111,1,0,1,0,0,1
2,2,2657,1,0,0,0
96,4,0,1,0,0,1
294,9,0,1,0,0,1
12,12,23684,1,0,0,0
139,10,0,1,0,0,1
223,1,0,1,0,0,1
23,4,1,0,1,0,1
511,511,1032,0,0,0,1
1,1,35,1,0,0,0
5,21,62854,1,0,0,1
145,224,176,0,1,0,0
137,1,0,1,0,0,1
2,3,1480,0,0,0,1
16,1,1,0,1,0,1
23,28,675,1,0,0,0
2,2,0,1,0,0,0
217,16,0,1,0,0,1
511,511,1032,0,0,0,1
37,115,177,0,1,0,0
11,12,488,1,0,0,0
1,1,12176,1,0,25602,0
199,8,0,1,0,0,1
128,13,0,1,0,0,1
2,3,259,1,0,0,0
7,8,530,1,0,0,0
393,1,0,1,0,0,1
1,1,853,1,0,0,0
88,1,115,1,0,8,1
4,4,1032,0,0,0,1
108,9,0,1,0,0,1
130,129,92,0,1,0,0
1,1,334,1,0,0,1
2,2,2269,1,0,0,0
3,3,1005,1,0,0,0
2,1,4552,1,0,30,0
2,2,84,0,1,14,0
158,3,0,1,0,0,1
205,205,86,0,1,0,0
10,10,12252,1,0,0,0
1,1,4293,1,0,7,0
155,145,1,0,1,0,1
359,1,0,1,0,0,1
213,293,182,0,1,0,0
21,60,6821,1,0,0,0
147,17,0,1,0,0,1
268,11,0,1,0,0,1
126,17,0,1,0,0,1
272,11,0,1,0,0,1
2,2,3459,1,0,0,0
6,6,955,1,0,0,0
2,3,110,0,1,0,0
11,11,2904,1,0,0,0
463,463,520,0,0,0,1
15,16,2235,1,0,0,0
1,1,3585,1,0,1,1
4,2,250,0,1,2410,0
1,42,8,0,0,0,1
26,6,0,1,0,0,1
140,140,116,0,1,0,0
18,19,567,1,0,0,0
511,511,1032,0,0,0,1
94,1,0,1,0,0,1
211,13,0,1,0,0,1
275,275,132,0,1,0,0
3,6,1696,1,0,0,0
270,3,0,1,0,0,1
2,2,1,1,0,3751,1
8,8,162,0,1,0,0
3,5,2579,1,0,0,0
231,231,120,0,1,0,0
16,16,1835,1,0,0,0
1,10,8,0,0,0,1
244,8,0,1,0,0,1
115,16,0,1,0,0,1
1,1,1181,1,0,0,0
144,11,0,1,0,0,1
4,1,250,0,1,0,0
130,6,0,1,0,0,1
1,1,0,1,0,0,1
3,13,2164,1,0,0,0
19,19,2752,1,0,0,0
2,2,192,1,0,0,0
220,6,0,1,0,0,1
6,6,934,1,0,0,0
1,1,0,1,0,0,0
3,3,0,1,0,0,0
6,6,6062,1,0,0,0
510,1,0,1,0,0,1
220,9,0,1,0,0,1
164,164,111,0,1,0,0
2,2,1,1,0,30981,1
21,22,2039,1,0,0,0
126,5,0,1,0,0,1
147,20,0,1,0,0,1
232,22,0,1,0,0,1
245,10,0,1,0,0,1
3,3,1631,1,0,0,0
2,3,2524,1,0,0,0
3,2,2194619,1,0,2,0
509,1,0,1,0,0,1
1,1,0,1,0,0,0
35,11,0,1,0,0,1
1,13,35310,1,0,0,0
9,11,5601,1,0,0,0
1,28,8,0,0,0,1
285,3,0,1,0,0,1
4,6,1693,1,0,0,0
1,1,518,1,0,0,0
1,2,0,1,0,0,0
1,1,3335,1,0,0,0
506,1,0,1,0,0,1
210,19,0,1,0,0,1
143,14,0,1,0,0,1
159,14,0,1,0,0,1
1,1,252,0,1,10809,0
275,12,0,1,0,0,1
2,3,190,1,0,0,0
1,1,279,1,0,0,0
9,9,9268,1,0,0,0
2,2,245,1,0,0,0
19,19,4864,1,0,0,0
226,1,0,1,0,0,1
16,16,1969,1,0,0,0
15,95,181,0,1,0,0
210,12,0,1,0,0,1
25,72,1018,1,0,0,0
234,12,0,1,0,0,1
195,3,0,1,0,0,1
4,2,251,0,1,7430,0
5,3,0,1,0,0,1
32,32,640,1,0,0,0
26,27,693,1,0,0,0
2,13,1038,1,0,0,0
107,2,0,1,0,0,1
454,454,520,0,0,0,1
336,1,0,1,0,0,1
1,1,30,0,0,0,0
208,3,0,1,0,0,1
262,10,0,1,0,0,1
1,2,1060,1,0,3,0
1,3,0,1,0,0,0
21,19,1,0,1,0,1
241,9,0,1,0,0,1
6,6,2916,1,0,0,0
72,18,0,1,0,0,1
1,7,8,0,0,0,1
108,108,175,0,1,0,0
1,1,3462,1,0,0,0
2,18,3662,1,0,0,0
72,16,0,1,0,0,1
1,1,1787,1,0,0,0
2,7,683,1,0,0,0
6,6,1716,1,0,0,0
294,25,0,1,0,0,1
2,2,182,0,0,0,0
100,11,0,1,0,0,1
1,1,5640,1,0,27,0
2,3,12907,1,0,0,0
18,18,5890,1,0,0,0
97,8,0,1,0,0,1
509,1,0,1,0,0,1
1,1,12,1,0,0,0
175,1,535,1,0,0,0
7,7,424,1,0,0,0
26,26,28,0,1,0,1
5,5,525,1,0,0,0
6,8,1419,1,0,0,0
101,12,0,1,0,0,1
5,1,30,0,0,0,0
1,1,1397,1,0,28,0
208,208,126,0,1,0,0
240,18,0,1,0,0,1
186,25,0,1,0,0,1
26,26,3089,1,0,0,0
191,11,0,1,0,0,1
1,1,84,0,1,0,0
82,162,173,0,1,0,0
2,2,1418,1,0,0,0
59,59,177,0,1,0,0
7,9,846,1,0,0,0
251,25,0,1,0,0,1
8,9,507,1,0,0,0
219,9,0,1,0,0,1
132,25,0,1,0,0,1
14,13,7196,1,0,0,0
1,1,30,0,0,0,0
18,18,606,1,0,0,0
1,22,8,0,0,0,1
5,5,2814,1,0,0,0
271,8,0,1,0,0,1
25,25,1251,1,0,0,0
1,1,0,1,0,1,0
1,1,1837,1,0,0,0
10,3,1,0,1,0,1
208,1,0,1,0,0,1
2,1,181,0,0,0,0
100,8,0,1,0,0,1
1,26,8,0,0,0,1
294,13,0,1,0,0,1
33,4,1,0,1,0,1
62,11,0,1,0,0,1
28,28,122,0,1,0,0
10,30,164,0,1,0,0
2,2,1250,1,0,0,0
220,219,128,0,1,0,0
142,13,0,1,0,0,1
1,3,1936,1,0,1,0
2,2,136,0,1,0,0
262,1,0,1,0,0,1
234,3,0,1,0,0,1
263,1,0,1,0,0,1
21,23,1060,1,0,0,0
106,17,0,1,0,0,1
1,1,1339,1,0,0,0
8,24,1647,1,0,0,0
6,6,3298,1,0,0,0
119,9,0,1,0,0,1
1,1,0,1,0,0,1
14,6,0,1,0,0,1
4,2,250,0,1,16190,0
237,3,0,1,0,0,1
185,12,0,1,0,0,1
13,13,6318,1,0,0,0
35,13,0,1,0,0,1
4,4,1234,1,0,0,0
5,2,252,0,1,2713,0
4,10,3000,1,0,0,0
10,10,1530,1,0,0,0
1,1,2721,1,0,0,0
3,5,607,1,0,0,0
6,6,2393,1,0,0,0
1,2,3029,1,0,2,0
264,8,0,1,0,0,1
120,7,0,1,0,0,1
103,8,0,1,0,0,1
17,23,825,1,0,0,0
19,19,28,0,1,0,1
15,20,7575,1,0,0,0
25,25,3638,1,0,0,0
180,1,0,1,0,0,1
1,1,1768,1,0,0,0
4,4,580,1,0,0,0
1,2,1070,1,0,22,0
318,318,520,0,0,0,1
51,266,156,0,1,0,0
1,1,44473,1,0,0,0
1,42,8,0,0,0,1
1,2,869,1,0,0,0
2,2,646,1,0,0,0
3,4,4667,1,0,0,0
5,5,583,1,0,0,0
1,1,0,1,0,0,1
24,52,11861,1,0,0,0
11,14,1648,1,0,0,0
8,8,1516,1,0,0,0
10,4,0,1,0,0,1
1,1,19,1,0,0,0
3,4,2504,1,0,0,0
1,2,2197,1,0,5,0
20,43,1861,1,0,0,0
1,15,8,0,0,0,1
145,8,0,1,0,0,1
2,1,30,0,0,0,0
1,1,1367,1,0,23,0
177,4,0,1,0,0,1
4,4,13318,1,0,0,0
3,3,1728,1,0,0,0
2,2,11815,1,0,0,0
122,122,520,0,0,0,1
1,12,496,1,0,0,0
231,13,0,1,0,0,1
511,511,1032,0,0,0,1
214,3,0,1,0,0,1
17,1,59,1,0,0,0
8,3,0,1,0,0,1
40,7,1,0,1,0,1
1,1,2424,1,0,0,0
1,1,251,0,1,0,0
89,20,0,1,0,0,1
3,1,147,0,1,0,0
219,2,0,1,0,0,1
1,26,1790,1,0,0,0
1,1,0,1,0,0,1
1,50,8,0,0,0,1
275,11,0,1,0,0,1
1,12,8,0,0,0,1
3,3,1033,1,0,0,0
6,6,716,1,0,0,0
367,2,0,1,0,2,1
2,2,334,1,0,0,1
1,1,567,1,0,0,0
31,33,959,1,0,0,0
3,3,1523,1,0,0,0
252,5,0,1,0,0,1
1,1,334,1,0,0,1
2,3,12165,1,0,0,0
8,1,1,0,1,0,1
117,11,0,1,0,0,1
179,16,0,1,0,0,1
29,3,1,0,1,0,1
2,2,383,1,0,0,0
6,7,2981,1,0,0,0
52,12,0,1,0,0,1
47,2,78,0,0,0,0
2,4,827,1,0,0,0
511,1,0,1,0,0,1
105,2,0,1,0,0,1
1,1,2788,1,0,0,0
1,6,5531,1,0,0,0
7,8,1257,1,0,0,0
228,18,0,1,0,0,1
1,6,157,0,1,0,0
3,1,147,0,1,0,0
20,20,3796,1,0,0,0
17,3,0,1,0,0,1
223,2,0,1,0,0,1
1,1,0,1,0,0,0
2,2,2318,1,0,0,0
1,1,1849,1,0,5,0
2,3,507,1,0,0,0
1,34,8,0,0,0,1
25,8,1,0,1,0,1
112,5,0,1,0,0,1
42,42,1099,1,0,0,0
226,14,0,1,0,0,1
199,1,0,1,0,0,1
102,19,0,1,0,0,1
511,511,1032,0,0,0,1
275,20,0,1,0,0,1
8,19,963,1,0,0,0
1,2,1817,1,0,3,0
222,14,0,1,0,0,1
110,112,88,0,1,0,0
2,12,2654,1,0,0,0
6,6,6512,1,0,0,0
2,2,207,0,1,0,1
15,19,472,1,0,0,0
28,1,0,1,0,0,1
12,1,0,1,0,0,1
2,2,807,1,0,0,0
13,13,2199,1,0,0,0
235,19,0,1,0,0,1
1,2,1070,1,0,1,0
121,15,0,1,0,0,1
3,3,3000,1,0,0,0
295,20,0,1,0,0,1
1,1,0,1,0,0,0
210,17,0,1,0,0,1
77,157,189,0,1,0,0
2,2,334,1,0,0,1
1,34,8,0,0,0,1
274,9,0,1,0,0,1
116,1,0,1,0,0,1
17,17,40442,1,0,0,0
200,2,0,1,0,1,1
5,13,1219,1,0,0,0
226,14,0,1,0,0,1
159,3,0,1,0,0,1
1,1,0,1,0,0,1
11,11,768,1,0,0,0
2,1,182,0,0,0,0
1,1,0,1,0,0,1
19,19,28,0,1,0,1
23,23,552,1,0,0,0
289,4,0,1,0,0,1
4,4,5913,1,0,0,0
1,1,1652,1,0,0,0
1,1,1171,1,0,3,0
10,12,1011,1,0,0,0
2,1,32,0,1,0,0
1,31,8,0,0,0,1
273,5,0,1,0,0,1
131,5,0,1,0,0,1
273,25,0,1,0,0,1
1,1,4753,1,0,0,0
5,7,735,1,0,0,0
511,1,0,1,0,0,1
1,1,0,1,0,0,1
1,2,0,1,0,3,0
511,511,1032,0,0,0,1
6,6,6442,1,0,0,0
112,1,0,1,0,0,1
17,17,1921,1,0,0,0
253,3,0,1,0,0,1
2,3,478,1,0,0,0
18,18,1641,1,0,0,0
65,65,1032,0,0,0,1
2,2,501760,1,0,0,0
114,19,0,1,0,0,1
6,9,2666,1,0,0,0
1,1,265321,1,0,13,0
110,10,0,1,0,0,1
209,208,92,0,1,0,0
7,7,1800,1,0,0,0
1,1,2381,1,0,3,0
1,1,30,0,0,0,0
193,13,0,1,0,0,1
261,11,0,1,0,0,1
210,6,0,1,0,0,1
9,9,1828,1,0,0,0
1,1,2060,1,0,0,0
301,301,123,0,1,0,0
273,24,0,1,0,0,1
15,15,737,1,0,0,0
17,17,1268,1,0,0,0
1,1,20256,1,0,0,0
8,8,3622,1,0,0,0
129,1,0,1,0,0,1
1,1,2858,1,0,17,0
7,15,11529,1,0,0,0
1,1,0,1,0,0,0
139,10,0,1,0,0,1
119,185,161,0,1,0,0
140,6,0,1,0,0,1
3,3,3107,1,0,0,0
141,141,90,0,1,0,0
3,3,18677,1,0,0,0
107,3,0,1,0,0,1
511,511,1032,0,0,0,1
2,2,4359,1,0,0,0
231,13,0,1,0,0,1
1,1,5115,1,0,0,0
16,17,5484,1,0,0,0
1,1,10406,1,0,0,0
297,297,520,0,0,0,1
11,13,4330,1,0,0,0
1,1,18,0,0,0,1
12,40,710,1,0,0,0
2,1,2044,1,0,0,0
59,13,0,1,0,0,1
7,6,0,1,0,0,1
11,11,4045,1,0,0,0
3,2,1,0,1,0,1
127,1,0,1,0,0,1
2,2,12133,1,0,0,0
1,2,1343,1,0,3,0
17,27,1115,1,0,0,0
1,1,0,1,0,2,0
4,7,1900,1,0,0,0
180,4,0,1,0,0,1
4,6,436,1,0,0,0
11,11,474,1,0,0,0
26,4,78,0,0,0,0
142,1,0,1,0,0,1
28,25,1,0,1,0,1
67,18,0,1,0,0,1
42,15,1,0,1,0,1
4,4,1778,1,0,0,0
57,10,0,1,0,0,1
7,7,1863,1,0,0,0
102,16,0,1,0,0,1
16,16,1246,1,0,0,0
65,145,185,0,1,0,0
1,22,8,0,0,0,1
7,1,210,0,1,0,0
8,24,829,1,0,0,0
1,1,0,1,0,0,0
2,2,1153,1,0,0,0
124,6,0,1,0,0,1
61,61,28,0,1,0,1
265,8,0,1,0,0,1
26,27,1902,1,0,0,0
1,25,8,0,0,0,1
116,10,0,1,0,0,1
197,15,0,1,0,0,1
2,5,68,0,1,0,0
27,7,1,0,1,0,1
14,14,28302,1,0,0,0
96,4,0,1,0,0,1
196,3,0,1,0,0,1
114,5,0,1,0,0,1
255,9,0,1,0,0,1
5,5,62854,1,0,0,1
36,12,1,0,1,0,1
50,15,0,1,0,0,1
18,20,92,0,1,0,0
3,1,251,0,1,2771,0
2,5,9086,1,0,0,0
39,39,1728,1,0,0,0
164,166,146,0,1,0,0
141,16,0,1,0,0,1
2,2,13811,1,0,0,0
196,2,0,1,0,0,1
260,18,0,1,0,0,1
5,6,2763,1,0,0,0
241,17,0,1,0,0,1
147,16,0,1,0,0,1
290,17,0,1,0,0,1
5,5,9606,1,0,0,0
2,2,501760,1,0,0,0
16,16,456,1,0,0,0
34,37,573,1,0,0,0
120,7,0,1,0,0,1
62,17,0,1,0,0,1
1,2,7448,1,0,0,0
1,40,8,0,0,0,1
56,16,0,1,0,0,1
112,13,0,1,0,0,1
58,17,0,1,0,0,1
51,9,0,1,0,0,1
181,7,0,1,0,0,1
9,2,0,1,0,0,1
263,1,0,1,0,0,1
2,2,175337,1,0,1,0
1,8,0,1,0,0,0
5,5,1080,1,0,0,0
1,43,8,0,0,0,1
9,9,2755,1,0,0,0
7,11,84,0,1,0,0
299,10,0,1,0,0,1
1,1,0,1,0,0,0
13,33,1126,1,0,0,0
1,1,252,0,1,3487,0
7,44,632,1,0,0,0
5,7,2640,1,0,0,0
1,1,2072,1,0,0,0
38,40,1801,1,0,0,0
6,6,12790,1,0,0,0
263,13,0,1,0,0,1
56,13,0,1,0,0,1
105,6,0,1,0,0,1
136,138,124,0,1,0,0
8,1,30,0,0,0,0
1,21,13032,1,0,100,0
36,13,0,1,0,0,1
159,225,203,0,1,0,0
229,14,0,1,0,0,1
2,39,2092,1,0,0,0
7,7,1156,1,0,0,0
265,17,0,1,0,0,1
16,16,477,1,0,0,0
1,2,996,1,0,0,0
245,8,0,1,0,0,1
140,20,0,1,0,0,1
1,52,8,0,0,0,1
8,11,1378,1,0,0,0
8,8,36,0,1,0,0
270,11,0,1,0,0,1
11,11,4096,1,0,0,0
124,1,0,1,0,0,1
6,6,1076,1,0,0,0
113,3,0,1,0,0,1
8,8,5332,1,0,0,0
77,156,173,0,1,0,0
3,2,251,0,1,1870,0
1,2,33,0,1,0,0
1,1,1349,1,0,0,0
509,1,0,1,0,0,1
2,2,51979,1,0,0,0
124,17,0,1,0,0,1
1,1,3721,1,0,0,1
7,7,4582,1,0,0,0
5,20,533,1,0,0,0
1,1,832,1,0,4,1
100,180,174,0,1,0,0
142,14,0,1,0,0,1
4,4,2413,1,0,0,0
8,8,1339,1,0,0,0
1,2,1704,1,0,1,0
277,15,0,1,0,0,1
9,1,0,1,0,0,1
1,32,8,0,0,0,1
1,2,5670,1,0,0,0
246,6,0,1,0,0,1
1,1,251,0,1,2593,0
202,2,0,1,0,0,1
77,50,1,0,1,0,1
201,11,0,1,0,0,1
